id,address,city,building_permit_count_24m,major_project_type
249661,418 CASTELLO RD,LAFAYETTE,4,"SINGLE-FAMILY RESIDENTIAL ADDITION/RENOVATION OF AN EXISTING 1- STORY OVER GARAGE. EXISTING ROOM COUNT IS 3 BED, 2 BATH, PROPOSED ROOM COUNT IS 4 BED, 3.5 BATH. 1069 SF ADDED. TOTAL PROJECT GROSS SF IS 3308 SF. PROJECT INCLUDES NEW PLUMBING, ELECTRICAL, AND MECHANICAL SCOPE. PROJECT CONCURRENTLY SUBMITTING FOR GRADING PERMIT. ** THIS PERMIT IS FOR THE GRADING PORTION ONLY** JFUREY Contractor Monday, October 13, 2025 1 CONTRA COSTA COUNTY Status Date Between 10/6/2025 and 10/12/2025 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; SINGLE-FAMILY RESIDENTIAL ADDITION/RENOVATION OF AN EXISTING 1- STORY OVER GARAGE. EXISTING ROOM COUNT IS 3 BED, 2 BATH, PROPOSED ROOM COUNT IS 4 BED, 3.5 BATH. 1069 SF ADDED. TOTAL PROJECT GROSS SF IS 3308 SF. PROJECT INCLUDES NEW PLUMBING, ELECTRICAL, AND MECHANICAL SCOPE. PROJECT CONCURRENTLY SUBMITTING FOR GRADING PERMIT. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; SINGLE-FAMILY RESIDENTIAL ADDITION/RENOVATION OF AN EXISTING 1- STORY OVER GARAGE. EXISTING ROOM COUNT IS 3 BED, 2 BATH, PROPOSED ROOM COUNT IS 4 BED, 3.5 BATH. 1069 SF ADDED. TOTAL PROJECT GROSS SF IS 3308 SF. PROJECT INCLUDES NEW PLUMBING, ELECTRICAL, AND MECHANICAL SCOPE. PROJECT CONCURRENTLY SUBMITTING FOR GRADING PERMIT. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; SINGLE-FAMILY RESIDENTIAL ADDITION/RENOVATION OF AN EXISTING 1- STORY OVER GARAGE. EXISTING ROOM COUNT IS 3 BED, 2 BATH, PROPOSED ROOM COUNT IS 4 BED, 3.5 BATH. 1069 SF ADDED. TOTAL PROJECT GROSS SF IS 3308 SF. PROJECT INCLUDES NEW PLUMBING, ELECTRICAL, AND MECHANICAL SCOPE. PROJECT CONCURRENTLY SUBMITTING FOR GRADING PERMIT. ** THIS PERMIT IS FOR THE GRADING PORTION ONLY** JFUREY Contractor Monday, October 13, 2025 1 CONTRA COSTA COUNTY Status Date Between 10/6/2025 and 10/12/2025 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
249804,4181 CORALEE LN,LAFAYETTE,4,
252191,424 CAMINO SOBRANTE,ORINDA,4,
254202,43 NOTTINGHAM PL,CLYTN,4,
254214,43 OVERHILL RD,ORINDA,4,
257956,44 ARROYO DR,MORAGA,4,
258007,44 CORLISS DR,MORAGA,4,
258016,44 CUMBERLAND LN,MORAGA,4,
261846,45 ASHBROOK PL,MORAGA,4,
261994,45 HILLCREST DR,ORINDA,4,
262004,45 JOHN GLENN DR,CONCORD,4,"The brand conversions of an existing three story 197 guestroom Hotel, Courtyard by Marriott hotel. Guestroom count is reduced to 194 rooms while maintaining R-1 occupancy use of affected areas. Scope includes, demolition of finishes, walls, doors, and non- compliant plumbing fixtures. New work includes code compliant ada rooms, new finishes, new furniture, new interior walls, new brand required equipment, and new plumbing fixtures. Contractor Monday, November 24, 2025 21; THE BRAND CONVERSION OF AN EXISTING HOTEL LOBBY AND CIRCULATION SPACE. SCOPE INCLUDES DEMOLITION OF BAR, FINISHES, INTERIOR ON BEARING WALLS, DOORS, AND NON-COMPLIANT PLUMBING FIXTURES. NEW WORK INCLUDES NEW BAR, FINISHES, NEW FURNITURE, NEW INTERIOR NON-BEARING WALLS, ADA UPGRADES, NEW ADA LIFT, NEW BRAND REQUIRED EQUIPMENT, AND NEW PLUMBING FIXTURES. AREA OF WORK IS APPROXIMATELY 12,480 SF. Contractor Monday, April 13, 2026 15; EXTERIOR RENOVATION OF AN EXISTING 3 -STORY MARRIOTT HOTEL. DEMOLITION WORK TO INCLUDE REMOVAL OF EXISTING EXTERIOR DECORATIVE ELEMENTS, AND ENTRY BARRELED ROOFS. NEW WORK TO INCLUDE CONSTRUCTION OF EXTERIOR WALL FURRING, LOW PROFILE ENTRIES, UPDATED LIGHTING, ADA UPGRADES, AND EXTERIOR FINISHES. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY Monday, March 16, 2026 9 CONTRA COSTA COUNTY Status Date Between 3/9/2026 and 3/15/2026; PHASE 1; THE BRAND CONVERSION OF AN EXISTING THREE-STORY CONCORD PLAZA HOTEL TO A THREE STORY 129 GUESTROOM FAIRFIELD INN AND SUITES BY MARRIOTT. INTERIOR SCOPE INCLUDES DEMOLITION OF FINISHES, INTERIOR NON-BEARING WALLS, DOORS, AND NON- COMPLIANT PLUMBING FIXTURES. NEW WORK INCLUDES NEW FINISHES, NEW FURNITURE, NEW INTERIOR NON BEARING WALLS, NEW BRAND REQUIRED EQUIPMENT, AND NEW PLUMBING FIXTURES. THIS ALSO INCLUDEDS STRUCTURAL CHANGES AS SHOWN ON STRUCTURAL SHEETS AND EXTERIOR OPENINGS AS SHOWN ON THE ELEVATIONS. THE EXTERIOR SCOPE INCLUDES UPGRADING THE EXISTING ACCESSIBLE PARKING AND WALKWAYS SERVING THE AREA OF ALTERATION, ADJACENT TO THE MAIN ENTRY LOBBY TO COMPLIANCE PER CBC CHAPTER 11B. Monday, July 28, 2025 21 CONTRA COSTA COUNTY Status Date Between 7/21/2025 and 7/27/2025 Contractor Monday, July 28, 2025 22"
264827,457 FALCON WAY,HERC,4,-LEGALIZE GARAGE INTO A 452 SQ FT JUNIOR ACCESSORY DWELLING UNIT (JADU) -308 SQ FT BED AND BATH ADDITION AT MAIN HOME -EXISTING 100AMP PANEL TO BE UPGRADED TO NEW 200AMP METER PANEL. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; PHASE 2 OF A 2 PHASE PERMIT: 308 SQ FT BED AND BATH ADDITION AT MAIN HOME. 2. A TUB AT MAIN HOME ADDITION TO BECOME A JACUZZI WITH NO SHOWER HEAD 2.B NEW SHOWER NEXT TO NEW JACUZZI AT HOME ADDITION 2.C DUAL VANITY SINK TO BECOME SINGLE VANITY SINK AT HOME ADDITION 2.D NEW PIERS AT HOME ADDITION TO MATCH EXISTING PIERS DISCOVERED AT MAIN HOUSE. **FOR PHASE 1 OF PHASE 2 SEE PERMIT AND PLANS BIAD25-008337. BULK OF FEES WERE PAID UNDER ORIGINAL PERMIT NUMBER BIAD25- 008337AND APPROVAL.** REV 1-FINAL PLANS UNDER BIAD25-008337** AA Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; -LEGALIZE GARAGE INTO A 452 SQ FT JUNIOR ACCESSORY DWELLING UNIT (JADU) -308 SQ FT BED AND BATH ADDITION AT MAIN HOME -EXISTING 100AMP PANEL TO BE UPGRADED TO NEW 200AMP METER PANEL. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; PHASE 2 OF A 2 PHASE PERMIT: 308 SQ FT BED AND BATH ADDITION AT MAIN HOME. 2. A TUB AT MAIN HOME ADDITION TO BECOME A JACUZZI WITH NO SHOWER HEAD 2.B NEW SHOWER NEXT TO NEW JACUZZI AT HOME ADDITION 2.C DUAL VANITY SINK TO BECOME SINGLE VANITY SINK AT HOME ADDITION 2.D NEW PIERS AT HOME ADDITION TO MATCH EXISTING PIERS DISCOVERED AT MAIN HOUSE. **FOR PHASE 1 OF PHASE 2 SEE PERMIT AND PLANS BIAD25-008337. BULK OF FEES WERE PAID UNDER ORIGINAL PERMIT NUMBER BIAD25- 008337AND APPROVAL.** REV 1-FINAL PLANS UNDER BIAD25-008337** AA Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY
264951,4576 APPIAN WAY,ELSOB,4,
268247,4681 CLIPPER DR,DISBY,4,
269194,471 MILLFIELD PL,MORAGA,4,
271005,48 BACON CT,LAFAYETTE,4,"Renovation of existing kitchen - new cabinets, <No Data> electrical, lighting, flooring. No additional square footage added, no change to exterior doors or windows, new plumbing fixtures are replacing existing in same location, no new drains required.; Renovation of existing kitchen - new cabinets, <No Data> electrical, lighting, flooring. No additional square footage added, no change to exterior doors or windows, new plumbing fixtures are replacing existing in same location, no new drains required."
271044,48 CORTE ROYAL,MORAGA,4,
272566,484 KINGSFORD DR,MORAGA,4,
273848,49 DOS OSOS,ORINDA,4,
273898,49 KNOX DR,LAFAYETTE,4,Replace existing 2.5-ton capacity indoor fan coil located in basement and outdoor condenser with like for like 2.5-ton indoor fan coil and outdoor condenser at same locations. Reconnect to existing supply duct and electrical service. No additional duct or electrical service. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; Replace existing 2.5-ton capacity indoor fan coil located in basement and outdoor condenser with like for like 2.5-ton indoor fan coil and outdoor condenser at same locations. Reconnect to existing supply duct and electrical service. No additional duct or electrical service. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY
274005,49 SULLIVAN DR,MORAGA,4,"Photovoltaic roof mount installation of 4.60KW system, 10 panels, 10 microinverters **FOR ADU** Contractor SUNERGY INC 20311 HERMANA CIR LAKE FOREST, CA 92630 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY Monday, November 17, 2025 2 CONTRA COSTA COUNTY Status Date Between 11/10/2025 and 11/16/2025; Photovoltaic roof mount installation of 4.60KW system, 10 panels, 10 microinverters **FOR ADU** Contractor SUNERGY INC 20311 HERMANA CIR LAKE FOREST, CA 92630 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY Monday, November 17, 2025 2 CONTRA COSTA COUNTY Status Date Between 11/10/2025 and 11/16/2025"
275091,494 FERNWOOD DR,MORAGA,4,
276002,5 ARLINGTON LN,KNSTN,4,"ROOFING REPLACEMENT WITH STANDING SEAM ROOF 1358SF. (14SQUARES) (SEE SEPARATE ADDITION PERMIT BIAD25- 006310) Contractor TAIZAN BUILDER 213 E 13TH ST ANTIOCH, CA 94509 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
276008,5 AVILA LN,MORAGA,4,
276139,5 DE SOTO CT,ORINDA,4,"NEW 791 SQ FT DETACHED ADU.LOCATED IN WILDLAND URBAN INTERFACE (WUI) AND SHALL COMPLY WITH CRC R337. FIRE SPRINKLERS REQUIRED. *1.78KW PVR SYSTEM REQUIRED PER TITLE 24 ENERGY REPORT* Contractor PROYECTO 6353 FAIRLINE DR OAKLAND, CA 94611 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; NEW 791 SQ FT DETACHED ADU.LOCATED IN WILDLAND URBAN INTERFACE (WUI) AND SHALL COMPLY WITH CRC R337. FIRE SPRINKLERS REQUIRED. *1.78KW PVR SYSTEM REQUIRED PER TITLE 24 ENERGY REPORT* Contractor PROYECTO 6353 FAIRLINE DR OAKLAND, CA 94611 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
276152,5 DIABLO OAKS WAY,LAFAYETTE,4,
276182,5 EASTWOOD DR,ORINDA,4,
276188,5 EL CORTE,ORINDA,4,
276214,5 FLEUTI DR,MORAGA,4,
276250,5 HARDIE DR,MORAGA,4,
276374,5 LOUISE CT,MORAGA,4,
276451,5 OVERHILL CT,ORINDA,4,
276570,5 SPRINGHILL MNR,LAFAYETTE,4,
276599,5 TEODORA CT,MORAGA,4,
276622,5 VANCE LN,LAFAYETTE,4,
276669,5 WINDELER CT,MORAGA,4,
276883,50 GRANDVIEW AVE,CRCKT,4,1) Convert Existing Basement 570 SF to ADU 1 Bedroom and 1 Bathroom 2) New Door 3) New Windows Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY
277012,50 MT ALPINE PL,CLYTN,4,
277205,50 WEATHERLY DR,CLYTN,4,
277360,500 DOUGLAS RD,CLYTN,4,
280557,5050 ENDERBY ST,DAN,4,
280876,506 FLORENCE DR,LAFAYETTE,4,
282494,51 PETAR CT,CLYTN,4,
282780,510 SALLY RIDE DR,CONCORD,4,"This project will install 7 dual port County provided EV charger pedestals with 14 EV chargers. Work also includes the addition of parking signage, pavement striping, and bollards. Work includes site and electrical work. Contractor AZTEC CONSULTANTS 2021 OMEGA ROAD SUITE 200 SAN RAMON, CA 94583 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY Monday, April 27, 2026 11 CONTRA COSTA COUNTY Status Date Between 4/20/2026 and 4/26/2026"
283606,5114 BLACKHAWK DR,DAN,4,"POOL DEMOLITION (EXISTING IN- <No Data> GROUND POOL AND SPA REMOVAL) ENVIRONMENTS ALAMO, CA 94507; 380 sf 1st floor addition, 1,125 2nd floor addition, 223 sf garage extension, 140 sf covered porch addition, 2172 sf interior remodel. PER PLANS. Contractor TEAM CAMINERO FRAMING 249 SOUTH 20TH ST SAN JOSE, CA 95116 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
283845,512 ATHENA 4,HERC,4,
284662,5131 LA HONDA RD,ELSOB,4,"pool demolition and fill up WITH ENGINEERED FILL Complete demo, remove and dispose pool shell backfill and compact in 6"" lifts to approx 90 % density remove pool equipment cap utilities provide compilation report at final Contractor BAY DEMO 1547 PALOS VERDES MALL #147 WALNUT CREEK, CA 94597 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
284999,514 SILVERADO DR,LAFAYETTE,4,
285320,515 DAWKINS DR,LAFAYETTE,4,
285439,515 TURQUOISE DR,HERC,4,
286256,517 SILVERADO DR,LAFAYETTE,4,
287192,52 SULLIVAN DR,MORAGA,4,
287226,52 WILLIAMS DR,MORAGA,4,
288386,5219 KELLER RIDGE DR,CLYTN,4,
288912,523 MT DAVIDSON CT,CLYTN,4,
292837,533 TURQUOISE DR,HERC,4,
295362,540 MT DAVIDSON CT,CLYTN,4,
297075,5439 CLAYTON RD,CLYTN,4,
302118,5555 SOUTHBROOK DR,CLYTN,4,"316 sf Home addition Adding a bedroom and extend living room Contractor UNITED CONSTRUCTORS INC 25A CRESCENT DRIVE 157 PLEASANT HILL, CA 94523 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; 316 sf Home addition Adding a bedroom and extend living room Contractor UNITED CONSTRUCTORS INC 25A CRESCENT DRIVE 157 PLEASANT HILL, CA 94523 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
302890,559 SILVERADO DR,LAFAYETTE,4,
303854,5614 OHMAN PL,CLYTN,4,
306125,572 DALEWOOD DR,ORINDA,4,
306338,573 MT OLIVET PL,CLYTN,4,
306805,576 DALEWOOD DR,ORINDA,4,
307084,5787 OLINDA RD,ELSOB,4,
307310,58 MUTH DR,ORINDA,4,
308276,5849 MITCHELL CANYON CT,CLYTN,4,
308951,590 594 MORAGA RD,MORAGA,4,
309549,5932 ROSE ARBOR AVE,SNPAB,4,
309638,5944 CARDINET DR,CLYTN,4,
309983,599 AUGUSTA DR,MORAGA,4,
310271,6 FRANCISCO CT,ORINDA,4,
310610,6 SUNSET TER,KNSTN,4,
310628,6 TOFFLEMIRE DR,LAFAYETTE,4,"Existing Residential kitchen & pantry remodel: <No Data> 303 sq.ft. No additions, no structural work, no window changes. All new appliances and fixtures are to be in different locations from the existing. New cabinets, new LED lighting and new electrical.; Existing Residential kitchen & pantry remodel: <No Data> 303 sq.ft. No additions, no structural work, no window changes. All new appliances and fixtures are to be in different locations from the existing. New cabinets, new LED lighting and new electrical."
311250,600 GREYSTONE TER,ORINDA,4,
312050,6020 ARLINGTON BLVD,RCHMD,4,
313198,6077 RALSTON AVE,RCHMD,4,
313295,608 GOLDEN EAGLE PL,CLYTN,4,
313957,61 TARA RD,ORINDA,4,
314966,613 MURRAY LN,LAFAYETTE,4,
315774,617 HUNTLEIGH DR,LAFAYETTE,4,
315803,617 MURRAY LN,LAFAYETTE,4,"16 SQ FT ADDITION AND INTERIOR RENOVATION TO EXISTING HOUSE. PER PLANS Contractor MCKENZIE GRAY INC 3445 MORAGA BLVD LAFAYETTE, CA 94549 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; 16 SQ FT ADDITION AND INTERIOR RENOVATION TO EXISTING HOUSE. PER PLANS Contractor MCKENZIE GRAY INC 3445 MORAGA BLVD LAFAYETTE, CA 94549 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
316176,6191 HIGH ST,CLYTN,4,
316247,62 DAVIS RD,ORINDA,4,
316833,621 LANCASTER DR,LAFAYETTE,4,
317695,625 SKY HY CIR,LAFAYETTE,4,
318018,627 VAQUEROS AVE,RODEO,4,
318461,63 MIRAMONTE DR,MORAGA,4,
321079,645 EVELYN CT,LAFAYETTE,4,"419 SQFT ADDITION TO SFR. ADDITION AT REAR TO ENLARGE BEDROOM #3 AND AT FRONT OF HOUSE TO ENLARGE LAUNDRY AND KITCHEN AND NEW ENTRY. ** PROPERTY LOCATED IN WUI-Locally Adopted VH/H FHSZ. THE ADDITION EXTERIOR MUST BE EMBER RESISTANT CONSTRUCTION.** Contractor AR CONSTRUCTION INC 4142 CANYON RD LAFAYETTE, CA 94549 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; 419 SQFT ADDITION TO SFR. ADDITION AT REAR TO ENLARGE BEDROOM #3 AND AT FRONT OF HOUSE TO ENLARGE LAUNDRY AND KITCHEN AND NEW ENTRY. ** PROPERTY LOCATED IN WUI-Locally Adopted VH/H FHSZ. THE ADDITION EXTERIOR MUST BE EMBER RESISTANT CONSTRUCTION.** Contractor AR CONSTRUCTION INC 4142 CANYON RD LAFAYETTE, CA 94549 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
321525,65 67 LAS QUEBRADAS,ALAMO,4,LEGALIZE (E) DETACHED 1072 SQ FT ADU WITH 100 AMP SUBPANEL *2.05KW PVR SYSTEM REQUIRED PER TITLE 24 REPORT* Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY
321768,65 SLEEPY HOLLOW LN,ORINDA,4,** THIS PERMIT IS FOR THE MAIN RESIDENCE SEE BIR25-00724 FOR THE ADU** Remove existing house and replace with entirely new house WITH NEW RETAINING WALLS AND NEW ADU ** SPRINKLERS REQ.** ** SEPERATE PERMIT REQUIRED FOR SOLAR PVR FOR 3.91KW** Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY
323027,66 CORTE YOLANDA,MORAGA,4,
323072,66 HARDIE DR,MORAGA,4,
323137,66 PIDGEON CT,LAFAYETTE,4,
323956,667 GLORIETTA BLVD,LAFAYETTE,4,
324163,67 BROOKWOOD RD 20,ORINDA,4,
324454,6700 MARSH CREEK RD,CLYTN,4,
325669,682 GLENSIDE DR,LAFAYETTE,4,
326322,69 TARA RD,ORINDA,4,
326744,696 GLENSIDE DR,LAFAYETTE,4,"PROJECT CONSISTS OF REAR ADDITION OF 221 SF TO CREATE LIVING ROOM, KITCHEN AND BATH REMODEL, RECONSTRUCTION OF (E) ROOFLINE Contractor RAUL DIAZ CONSTRUCTION LLC 2143 SPRINGS ROAD STE 55 - 241 VALLEJO, CA 94591 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; PROJECT CONSISTS OF REAR ADDITION OF 221 SF TO CREATE LIVING ROOM, KITCHEN AND BATH REMODEL, RECONSTRUCTION OF (E) ROOFLINE Contractor RAUL DIAZ CONSTRUCTION LLC 2143 SPRINGS ROAD STE 55 - 241 VALLEJO, CA 94591 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
326897,7 ALEF CT,CLYTN,4,
327034,7 CRESTVIEW DR,ORINDA,4,"520 SQ FT LIVING ROOM ADDITION, REMOVE 55 SQ FT OF CONDITIONED SPACE AT THE MAIN ENTRANCE, NEW COVERED ENTRY, 60 SQ FT COVERED DECK AND INTERIOR REMODEL. PER PLANS. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; 520 SQ FT LIVING ROOM ADDITION, REMOVE 55 SQ FT OF CONDITIONED SPACE AT THE MAIN ENTRANCE, NEW COVERED ENTRY, 60 SQ FT COVERED DECK AND INTERIOR REMODEL. PER PLANS. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
327035,7 CRICKET HILL RD,LAFAYETTE,4,"NEW 260SF DETACHED 20'x13' ADU. **NEW ADDRESS ASSIGNED 7 CRICKET HILL RD UNIT A ** Monday, May 12, 2025 2 CONTRA COSTA COUNTY Status Date Between 5/5/2025 and 5/11/2025 Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; NEW 260SF DETACHED 20'x13' ADU. **NEW ADDRESS ASSIGNED 7 CRICKET HILL RD UNIT A ** Monday, May 12, 2025 2 CONTRA COSTA COUNTY Status Date Between 5/5/2025 and 5/11/2025 Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
327209,7 LA CAMPANA,ORINDA,4,
327265,7 LOS AMIGOS,ORINDA,4,
327267,7 LOS CONEJOS,ORINDA,4,
327270,7 LOUISE CT,MORAGA,4,
327458,7 SPRUCE LN,LAFAYETTE,4,
327513,7 WEST CREEK CT,LAFAYETTE,4,
327520,7 WHITE OAK DR,LAFAYETTE,4,
327714,70 MEADOW VIEW RD,ORINDA,4,"344 SQFT ADDITION TO SFR -ADDITION OF MASTER BEDROOM/BATHROOM. REMODEL LIVING ROOM - DEMOLISH CHIMNEY, ADD ELECTRIC FIREPLACE INSERT, ADD NEW WINDOWS. RELOCATE MAIN ELECTRIC METER AND GAS METER. Contractor MATALON S F INC DBA CREATION 7 BUILDERS 33 QUAIL CT 300 WALNUT CREEK, CA 94596 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; 344 SQFT ADDITION TO SFR -ADDITION OF MASTER BEDROOM/BATHROOM. REMODEL LIVING ROOM - DEMOLISH CHIMNEY, ADD ELECTRIC FIREPLACE INSERT, ADD NEW WINDOWS. RELOCATE MAIN ELECTRIC METER AND GAS METER. Contractor MATALON S F INC DBA CREATION 7 BUILDERS 33 QUAIL CT 300 WALNUT CREEK, CA 94596 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
328005,700 OLD JONAS HILL RD,LAFAYETTE,4,"Install additional 10.6kw 24 module roof mount photovoltaic system with new 200amp subpanel and 125amp Enphase combiner box. Existing system will be removed and reinstalled for a reroof. Contractor ALL ON ELECTRIC INC 5053 TESLA RD LIVERMORE, CA 94550 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; Install additional 10.6kw 24 module roof mount photovoltaic system with new 200amp subpanel and 125amp Enphase combiner box. Existing system will be removed and reinstalled for a reroof. Contractor ALL ON ELECTRIC INC 5053 TESLA RD LIVERMORE, CA 94550 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
329678,71 CREST ESTATES DR,ALAMO,4,
329841,71 SHUEY DR,MORAGA,4,
330796,715 LAS TRAMPAS RD,LAFAYETTE,4,
331393,72 BACON CT,LAFAYETTE,4,
331439,72 EL TOYONAL,ORINDA,4,
332731,727 LOS PALOS DR,LAFAYETTE,4,
333202,73 SULLIVAN DR,MORAGA,4,
334657,74 HACIENDA CIR,ORINDA,4,
335781,748 AUGUSTA DR,MORAGA,4,
336042,75 DIABLO VIEW RD,ORINDA,4,
336753,754 LAS TRAMPAS RD,LAFAYETTE,4,
336756,754 MINER RD,ORINDA,4,
337334,76 LYNWOOD PL,MORAGA,4,
337713,762 AUGUSTA DR,MORAGA,4,
338693,772 ST MARYS RD,LAFAYETTE,4,
338821,774 LAS TRAMPAS RD,LAFAYETTE,4,
338911,775 SOLANA DR,LAFAYETTE,4,
340791,8 BUCKINGHAM DR,MORAGA,4,
340807,8 CAMINO LENADA,ORINDA,4,
340826,8 CHARLES HILL PL,ORINDA,4,
341031,8 LA SALLE DR,MORAGA,4,
341252,8 SILVIA CT,MORAGA,4,"- EXISTING GARAGE/WORKSHOP CONVERTED INTO A MASTER SUITE AND LAUNDRY ROOM. THIS CONVERSION IS WITHIN THE EXISTING BUILDING ENVELOPE. - INTERIOR REMODELING OF THE WHOLE EXISTING HOUSE TO ADD AN ADDITIONAL BEDROOM AND 1.5 BATHROOMS, AND RECONFIGURE THE COMMON SPACE. - UPGRADE THE EXISTING ELECTRICAL PANEL (200 AMP) Contractor IWEB CONSTRUCTION MANAGEMENT 398 MACARTHUR BLVD SAN LEANDRO, CA 94577 CORPORATION NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; - EXISTING GARAGE/WORKSHOP CONVERTED INTO A MASTER SUITE AND LAUNDRY ROOM. THIS CONVERSION IS WITHIN THE EXISTING BUILDING ENVELOPE. - INTERIOR REMODELING OF THE WHOLE EXISTING HOUSE TO ADD AN ADDITIONAL BEDROOM AND 1.5 BATHROOMS, AND RECONFIGURE THE COMMON SPACE. - UPGRADE THE EXISTING ELECTRICAL PANEL (200 AMP) Contractor IWEB CONSTRUCTION MANAGEMENT 398 MACARTHUR BLVD SAN LEANDRO, CA 94577 CORPORATION NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
341301,8 TRINITY TER,MORAGA,4,
341324,8 VISTA VIA,LAFAYETTE,4,
341381,80 ADOBE LN,ORINDA,4,
341505,80 LA ESPIRAL,ORINDA,4,
341790,800 PORT CHICAGO HWY,BAYPT,4,
342710,806 CROSSBROOK DR,MORAGA,4,
344905,820 COUNTRY CLUB DR,MORAGA,4,
345814,826 SKYWOOD RD,LAFAYETTE,4,
345899,827 RELIEZ STATION RD,LAFAYETTE,4,
346313,830 BROADMOOR CT,LAFAYETTE,4,
347149,837 SANTA MARIA WAY,LAFAYETTE,4,
347343,84 BISHOP RD,CRCKT,4,
347494,84 WILDCAT WAY,CLYTN,4,
348617,85 SCENIC DR,ORINDA,4,
348650,85 VAN RIPPER LN,ORINDA,4,
